,Visiting: Win,Home: Win
768,True,False
38632,False,True
5564,True,False
73053,False,True
57376,True,False
36141,False,True
61803,True,False
24063,False,True
59462,True,False
4014,False,True
44238,True,False
62422,False,True
56089,True,False
76981,False,True
69921,True,False
56839,False,True
32258,True,False
78046,False,True
39297,True,False
66286,False,True
50537,True,False
65622,False,True
19523,True,False
18168,False,True
3620,True,False
43783,False,True
77307,True,False
37031,False,True
56389,True,False
64453,False,True
63561,True,False
80160,False,True
72369,True,False
55331,False,True
47742,True,False
80794,False,True
63035,True,False
30653,False,True
74813,True,False
46858,False,True
14770,True,False
46888,False,True
64420,True,False
10238,False,True
44480,True,False
45596,False,True
37903,True,False
26742,False,True
42122,True,False
74088,False,True
52902,True,False
7496,False,True
4628,True,False
5124,False,True
47902,True,False
46615,False,True
44,True,False
72191,False,True
40639,True,False
11195,False,True
66486,True,False
27942,False,True
80506,True,False
81244,False,True
80083,True,False
73860,False,True
78915,True,False
67086,False,True
77679,True,False
8957,False,True
55118,True,False
6350,False,True
14555,True,False
53676,False,True
11241,True,False
12106,False,True
35334,True,False
12447,False,True
74891,True,False
39322,False,True
21151,True,False
16639,False,True
26300,True,False
60703,False,True
77795,True,False
51898,False,True
39171,True,False
10188,False,True
36397,True,False
63192,False,True
38332,True,False
31955,False,True
40076,True,False
49533,False,True
71023,True,False
10262,False,True
27915,True,False
62231,False,True
50428,True,False
71778,False,True
14337,True,False
36150,False,True
613,True,False
46872,False,True
11154,True,False
3172,False,True
13413,True,False
41155,False,True
80096,True,False
80402,False,True
12018,True,False
7169,False,True
58680,True,False
42343,False,True
2793,True,False
72283,False,True
21897,True,False
74105,False,True
26803,True,False
52146,False,True
63880,True,False
64858,False,True
21613,True,False
1037,False,True
2510,True,False
55154,False,True
39474,True,False
75224,False,True
35964,True,False
76885,False,True
3507,True,False
16906,False,True
46256,True,False
27720,False,True
11174,True,False
7812,False,True
1183,True,False
53811,False,True
66129,True,False
32909,False,True
79632,True,False
23661,False,True
50313,True,False
76994,False,True
26478,True,False
40728,False,True
80281,True,False
26765,False,True
72719,True,False
34398,False,True
33909,True,False
68299,False,True
3120,True,False
10489,False,True
61395,True,False
48060,False,True
54630,True,False
50411,False,True
73168,True,False
1603,False,True
4322,True,False
12126,False,True
33216,True,False
69278,False,True
18030,True,False
73541,False,True
27126,True,False
39189,False,True
36680,True,False
75003,False,True
48435,True,False
3339,False,True
55455,True,False
27333,False,True
66905,True,False
11609,False,True
8404,True,False
2676,False,True
47498,True,False
50702,False,True
67406,True,False
47068,False,True
28936,True,False
61649,False,True
40297,True,False
35413,False,True
28893,True,False
8222,False,True
18862,True,False
30474,False,True
45140,True,False
23049,False,True
61894,True,False
55218,False,True
54184,True,False
44571,False,True
35484,True,False
1062,False,True
66118,True,False
25161,False,True
16740,True,False
50126,False,True
73442,True,False
58418,False,True
20885,True,False
69132,False,True
75770,True,False
52017,False,True
9699,True,False
62703,False,True
21442,True,False
13844,False,True
51489,True,False
69246,False,True
29786,True,False
23902,False,True
81146,True,False
70282,False,True
30756,True,False
62317,False,True
7096,True,False
56298,False,True
66526,True,False
71008,False,True
70252,True,False
69982,False,True
79007,True,False
53485,False,True
80645,True,False
29968,False,True
45631,True,False
68904,False,True
70101,True,False
65171,False,True
20399,True,False
55689,False,True
11352,True,False
28048,False,True
40216,True,False
9459,False,True
74386,True,False
5477,False,True
41108,True,False
61315,False,True
16284,True,False
36208,False,True
14739,True,False
4667,False,True
40762,True,False
71207,False,True
32353,False,False
30330,False,True
7237,True,False
21574,False,True
53255,True,False
51085,False,True
3787,True,False
20204,False,True
23002,True,False
79878,False,True
51136,True,False
32587,False,True
35170,True,False
58565,False,True
21444,True,False
74766,False,True
12185,True,False
78147,False,True
58487,True,False
65525,False,True
45577,True,False
10786,False,True
28614,True,False
65978,False,True
12398,True,False
6042,False,True
54284,True,False
5924,False,True
21555,True,False
19989,False,True
47645,True,False
69609,False,True
64815,True,False
49785,False,True
70585,True,False
20144,False,True
38460,True,False
59956,False,True
32673,True,False
76367,False,True
6863,True,False
69484,False,True
16757,True,False
40362,False,True
7512,True,False
37181,False,True
55305,True,False
63547,False,True
16380,True,False
6017,False,True
43311,True,False
74993,False,True
18642,True,False
37399,False,True
32911,True,False
4204,False,True
21718,True,False
19831,False,True
46303,True,False
8603,False,True
70551,True,False
2614,False,True
80275,True,False
63757,False,True
19801,True,False
58350,False,True
43152,True,False
73835,False,True
52961,True,False
69728,False,True
80446,True,False
59688,False,True
26900,True,False
47225,False,True
54992,True,False
35222,False,True
43833,True,False
64222,False,True
48973,True,False
12509,False,True
9878,True,False
9172,False,True
54448,True,False
28196,False,True
37333,True,False
1003,False,True
29728,True,False
46642,False,True
23699,True,False
74709,False,True
57074,True,False
49111,False,True
32669,True,False
9744,False,True
52357,True,False
61741,False,True
28332,True,False
73859,False,True
78594,True,False
73112,False,True
14256,True,False
2476,False,True
45329,True,False
32053,False,True
10953,True,False
31862,False,True
28657,True,False
36638,False,True
47770,True,False
39305,False,True
31259,True,False
7911,False,True
2420,True,False
53102,False,True
73138,True,False
433,False,True
79630,True,False
15383,False,True
32050,True,False
25700,False,True
78859,True,False
73609,False,True
26121,True,False
14334,False,True
52944,True,False
62778,False,True
52675,True,False
12510,False,True
78221,True,False
18299,False,True
27116,True,False
65598,False,True
79055,True,False
80149,False,True
53455,True,False
44234,False,True
22509,True,False
42705,False,True
2231,True,False
27757,False,True
57424,True,False
70967,False,True
56853,True,False
30974,False,True
62505,True,False
54705,False,True
43703,True,False
9279,False,True
79177,True,False
77193,False,True
37936,True,False
21425,False,True
2001,True,False
44800,False,True
7881,True,False
43477,False,True
48934,True,False
50942,False,True
79311,True,False
11932,False,True
10438,True,False
49021,False,True
73561,True,False
518,False,True
34171,True,False
33602,False,True
40872,True,False
76984,False,True
25126,True,False
80211,False,True
7474,True,False
33858,False,True
28409,True,False
8439,False,True
59559,True,False
34362,False,True
79525,True,False
25008,False,True
18805,True,False
17327,False,True
51772,True,False
49267,False,True
54434,True,False
12360,False,True
65682,True,False
34096,False,True
18556,True,False
76467,False,True
61175,True,False
71820,False,True
50828,True,False
34416,False,True
40197,True,False
15458,False,True
69363,True,False
28,False,True
69401,True,False
14407,False,True
10527,True,False
31013,False,True
65446,True,False
36836,False,True
1328,True,False
43183,False,True
47724,True,False
469,False,True
40928,True,False
44456,False,True
11137,True,False
12325,False,True
36668,True,False
55856,False,True
51776,True,False
6224,False,True
56152,True,False
77839,False,True
59862,True,False
51105,False,True
61036,True,False
8588,False,True
80959,True,False
9124,False,True
11098,True,False
2522,False,True
60747,True,False
15094,False,True
11032,True,False
54469,False,True
68495,True,False
4705,False,True
32845,True,False
57699,False,True
38728,True,False
60296,False,True
38488,True,False
48335,False,True
43220,True,False
16455,False,True
49081,True,False
31974,False,True
47849,True,False
74546,False,True
11369,True,False
62475,False,True
8257,True,False
1805,False,True
39702,True,False
66894,False,True
66727,True,False
46622,False,True
7133,True,False
41274,False,True
79751,True,False
48819,False,True
59851,True,False
41215,False,True
42519,True,False
5309,False,True
45227,True,False
64134,False,True
72663,True,False
17052,False,True
62941,True,False
54450,False,True
39086,True,False
76663,False,True
71167,True,False
34415,False,True
54506,True,False
29696,False,True
51277,True,False
58047,False,True
67616,True,False
73214,False,True
66956,True,False
22054,False,True
22116,True,False
7589,False,True
57867,True,False
46768,False,True
4070,True,False
42751,False,True
73199,True,False
38148,False,True
28810,True,False
22805,False,True
36381,True,False
77849,False,True
23868,True,False
5231,False,True
34757,True,False
52753,False,True
21514,True,False
39503,False,True
38235,True,False
45343,False,True
6453,True,False
24959,False,True
60419,True,False
48092,False,True
20561,True,False
72651,False,True
1937,True,False
6755,False,True
65225,True,False
78830,False,True
72350,True,False
44642,False,True
3590,True,False
42882,False,True
74222,True,False
16691,False,True
66376,True,False
45746,False,True
52494,True,False
5185,False,True
244,True,False
21034,False,True
34391,True,False
6392,False,True
55484,True,False
17175,False,True
69431,True,False
18964,False,True
26481,True,False
12890,False,True
25833,True,False
38850,False,True
53936,True,False
57197,False,True
22073,True,False
66215,False,True
27301,True,False
63207,False,True
68738,True,False
75620,False,True
14665,True,False
36642,False,True
39659,True,False
9023,False,True
27187,True,False
60674,False,True
62320,True,False
68557,False,True
79644,True,False
5693,False,True
3052,True,False
27755,False,True
69266,True,False
61362,False,True
36248,True,False
67314,False,True
41097,True,False
37471,False,True
53319,True,False
21750,False,True
70790,True,False
2201,False,True
14561,True,False
71661,False,True
60392,True,False
73751,False,True
11831,True,False
57951,False,True
32371,True,False
68260,False,True
73705,True,False
5886,False,True
12016,True,False
77913,False,True
57654,True,False
40662,False,True
23316,True,False
9710,False,True
42069,True,False
26591,False,True
32342,True,False
79265,False,True
15950,True,False
80766,False,True
72455,True,False
22460,False,True
13263,True,False
9024,False,True
19022,True,False
29295,False,True
17571,True,False
32480,False,True
44962,True,False
68802,False,True
76583,True,False
21297,False,True
14443,True,False
79026,False,True
50846,True,False
61515,False,True
56150,True,False
44126,False,True
77723,True,False
15474,False,True
2968,True,False
50032,False,True
52467,True,False
36789,False,True
33260,True,False
51132,False,True
68660,True,False
4326,False,True
33139,True,False
5901,False,True
18417,True,False
1704,False,True
109,True,False
64476,False,True
27975,True,False
40516,False,True
19866,True,False
8635,False,True
30048,True,False
